State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
34,New Jersey,NJ,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
34,New Jersey,NJ,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
34,New Jersey,NJ,1992,4.25,4.25,4.25,4.851092815,4.25,5.050000191
34,New Jersey,NJ,1993,4.25,5.050000191,4.25,5.050000191,4.25,5.050000191
34,New Jersey,NJ,1994,4.25,5.050000191,4.25,5.050000191,4.25,5.050000191
34,New Jersey,NJ,1995,4.25,5.050000191,4.25,5.050000191,4.25,5.050000191
34,New Jersey,NJ,1996,4.25,5.050000191,4.37568306,5.050000191,4.75,5.050000191
34,New Jersey,NJ,1997,4.75,5.050000191,4.88369863,5.083425045,5.15,5.150000095
34,New Jersey,NJ,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
34,New Jersey,NJ,2005,5.15,5.150000095,5.15,5.402054787,5.15,6.150000095
34,New Jersey,NJ,2006,5.15,6.150000095,5.15,6.402054787,5.15,7.150000095
34,New Jersey,NJ,2007,5.15,7.150000095,5.458767123,7.150000095,5.85,7.150000095
34,New Jersey,NJ,2008,5.85,7.150000095,6.157923497,7.150000095,6.55,7.150000095
34,New Jersey,NJ,2009,6.55,7.150000095,6.858767123,7.19410944,7.25,7.25
34,New Jersey,NJ,2010,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2011,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2012,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2013,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2014,7.25,8.25,7.25,8.25,7.25,8.25
34,New Jersey,NJ,2015,7.25,8.380000114,7.25,8.380000114,7.25,8.380000114
34,New Jersey,NJ,2016,7.25,8.380000114,7.25,8.380000114,7.25,8.380000114
35,New Mexico,NM,1974,2,2,2,2,2,2
35,New Mexico,NM,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
35,New Mexico,NM,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
35,New Mexico,NM,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
35,New Mexico,NM,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
35,New Mexico,NM,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
35,New Mexico,NM,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
35,New Mexico,NM,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
35,New Mexico,NM,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
35,New Mexico,NM,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
35,New Mexico,NM,1992,4.25,4.25,4.25,4.25,4.25,4.25
35,New Mexico,NM,1993,4.25,4.25,4.25,4.25,4.25,4.25
35,New Mexico,NM,1994,4.25,4.25,4.25,4.25,4.25,4.25
35,New Mexico,NM,1995,4.25,4.25,4.25,4.25,4.25,4.25
35,New Mexico,NM,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
35,New Mexico,NM,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
35,New Mexico,NM,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
35,New Mexico,NM,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
35,New Mexico,NM,2008,5.85,6.5,6.157923497,6.521994591,6.55,6.550000191
35,New Mexico,NM,2009,6.55,7.5,6.858767123,7.5,7.25,7.5
35,New Mexico,NM,2010,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2011,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2012,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2013,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2014,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2015,7.25,7.5,7.25,7.5,7.25,7.5
35,New Mexico,NM,2016,7.25,7.5,7.25,7.5,7.25,7.5
32,Nevada,NV,1974,2,2,2,2,2,2
32,Nevada,NV,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
32,Nevada,NV,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
32,Nevada,NV,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
32,Nevada,NV,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
32,Nevada,NV,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
32,Nevada,NV,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
32,Nevada,NV,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
32,Nevada,NV,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
32,Nevada,NV,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
32,Nevada,NV,1992,4.25,4.25,4.25,4.25,4.25,4.25
32,Nevada,NV,1993,4.25,4.25,4.25,4.25,4.25,4.25
32,Nevada,NV,1994,4.25,4.25,4.25,4.25,4.25,4.25
32,Nevada,NV,1995,4.25,4.25,4.25,4.25,4.25,4.25
32,Nevada,NV,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
32,Nevada,NV,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
32,Nevada,NV,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
32,Nevada,NV,2006,5.15,5.150000095,5.15,5.243150711,5.15,6.150000095
32,Nevada,NV,2007,5.15,6.150000095,5.458767123,6.240739822,5.85,6.329999924
32,Nevada,NV,2008,5.85,6.329999924,6.157923497,6.59142065,6.55,6.849999905
32,Nevada,NV,2009,6.55,6.849999905,6.858767123,7.202876568,7.25,7.550000191
32,Nevada,NV,2010,7.25,7.550000191,7.25,7.902876854,7.25,8.25
32,Nevada,NV,2011,7.25,8.25,7.25,8.25,7.25,8.25
32,Nevada,NV,2012,7.25,8.25,7.25,8.25,7.25,8.25
32,Nevada,NV,2013,7.25,8.25,7.25,8.25,7.25,8.25
32,Nevada,NV,2014,7.25,8.25,7.25,8.25,7.25,8.25
32,Nevada,NV,2015,7.25,8.25,7.25,8.25,7.25,8.25
32,Nevada,NV,2016,7.25,8.25,7.25,8.25,7.25,8.25
36,New York,NY,1974,2,2,2,2,2,2
36,New York,NY,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
36,New York,NY,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
36,New York,NY,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
36,New York,NY,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
36,New York,NY,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
36,New York,NY,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
36,New York,NY,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
36,New York,NY,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
36,New York,NY,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
36,New York,NY,1992,4.25,4.25,4.25,4.25,4.25,4.25
36,New York,NY,1993,4.25,4.25,4.25,4.25,4.25,4.25
36,New York,NY,1994,4.25,4.25,4.25,4.25,4.25,4.25
36,New York,NY,1995,4.25,4.25,4.25,4.25,4.25,4.25
36,New York,NY,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
36,New York,NY,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
36,New York,NY,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
36,New York,NY,2005,5.15,6,5.15,6,5.15,6
36,New York,NY,2006,5.15,6.75,5.15,6.75,5.15,6.75
36,New York,NY,2007,5.15,7.150000095,5.458767123,7.150000095,5.85,7.150000095
36,New York,NY,2008,5.85,7.150000095,6.157923497,7.150000095,6.55,7.150000095
36,New York,NY,2009,6.55,7.150000095,6.858767123,7.19410944,7.25,7.25
36,New York,NY,2010,7.25,7.25,7.25,7.25,7.25,7.25
36,New York,NY,2011,7.25,7.25,7.25,7.25,7.25,7.25
36,New York,NY,2012,7.25,7.25,7.25,7.25,7.25,7.25
36,New York,NY,2013,7.25,7.25,7.25,7.252054691,7.25,8
36,New York,NY,2014,7.25,8,7.25,8.002055168,7.25,8.75
36,New York,NY,2015,7.25,8.75,7.25,8.750684738,7.25,9
36,New York,NY,2016,7.25,9,7.25,9,7.25,9
39,Ohio,OH,1974,2,2,2,2,2,2
39,Ohio,OH,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
39,Ohio,OH,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
39,Ohio,OH,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
39,Ohio,OH,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
39,Ohio,OH,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
39,Ohio,OH,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
39,Ohio,OH,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
39,Ohio,OH,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
39,Ohio,OH,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
39,Ohio,OH,1992,4.25,4.25,4.25,4.25,4.25,4.25
39,Ohio,OH,1993,4.25,4.25,4.25,4.25,4.25,4.25
39,Ohio,OH,1994,4.25,4.25,4.25,4.25,4.25,4.25
39,Ohio,OH,1995,4.25,4.25,4.25,4.25,4.25,4.25
39,Ohio,OH,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
39,Ohio,OH,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
39,Ohio,OH,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
39,Ohio,OH,2007,5.15,6.849999905,5.458767123,6.849999905,5.85,6.849999905
39,Ohio,OH,2008,5.85,7,6.157923497,7,6.55,7
39,Ohio,OH,2009,6.55,7.300000191,6.858767123,7.300000191,7.25,7.300000191
39,Ohio,OH,2010,7.25,7.300000191,7.25,7.300000191,7.25,7.300000191
39,Ohio,OH,2011,7.25,7.400000095,7.25,7.400000095,7.25,7.400000095
39,Ohio,OH,2012,7.25,7.699999809,7.25,7.699999809,7.25,7.699999809
39,Ohio,OH,2013,7.25,7.849999905,7.25,7.849999905,7.25,7.849999905
39,Ohio,OH,2014,7.25,7.949999809,7.25,7.949999809,7.25,7.949999809
39,Ohio,OH,2015,7.25,8.100000381,7.25,8.100000381,7.25,8.100000381
39,Ohio,OH,2016,7.25,8.100000381,7.25,8.100000381,7.25,8.100000381
40,Oklahoma,OK,1974,2,2,2,2,2,2
40,Oklahoma,OK,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
40,Oklahoma,OK,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
40,Oklahoma,OK,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
40,Oklahoma,OK,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
40,Oklahoma,OK,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
40,Oklahoma,OK,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
40,Oklahoma,OK,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
40,Oklahoma,OK,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
40,Oklahoma,OK,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
40,Oklahoma,OK,1992,4.25,4.25,4.25,4.25,4.25,4.25
40,Oklahoma,OK,1993,4.25,4.25,4.25,4.25,4.25,4.25
40,Oklahoma,OK,1994,4.25,4.25,4.25,4.25,4.25,4.25
40,Oklahoma,OK,1995,4.25,4.25,4.25,4.25,4.25,4.25
40,Oklahoma,OK,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
40,Oklahoma,OK,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
40,Oklahoma,OK,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
40,Oklahoma,OK,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
40,Oklahoma,OK,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
40,Oklahoma,OK,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
40,Oklahoma,OK,2010,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2011,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2012,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2013,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2014,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2015,7.25,7.25,7.25,7.25,7.25,7.25
40,Oklahoma,OK,2016,7.25,7.25,7.25,7.25,7.25,7.25
41,Oregon,OR,1974,2,2,2,2,2,2
41,Oregon,OR,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
41,Oregon,OR,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
41,Oregon,OR,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
41,Oregon,OR,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
41,Oregon,OR,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
41,Oregon,OR,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
41,Oregon,OR,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
41,Oregon,OR,1989,3.35,3.349999905,3.35,3.517123222,3.35,3.849999905
41,Oregon,OR,1990,3.35,4.25,3.689041096,4.25,3.8,4.25
41,Oregon,OR,1991,3.8,4.75,4.139041096,4.75,4.25,4.75
41,Oregon,OR,1992,4.25,4.75,4.25,4.75,4.25,4.75
41,Oregon,OR,1993,4.25,4.75,4.25,4.75,4.25,4.75
41,Oregon,OR,1994,4.25,4.75,4.25,4.75,4.25,4.75
41,Oregon,OR,1995,4.25,4.75,4.25,4.75,4.25,4.75
41,Oregon,OR,1996,4.25,4.75,4.37568306,4.75,4.75,4.75
41,Oregon,OR,1997,4.75,5.5,4.88369863,5.5,5.15,5.5
41,Oregon,OR,1998,5.15,6,5.15,6,5.15,6
41,Oregon,OR,1999,5.15,6.5,5.15,6.5,5.15,6.5
41,Oregon,OR,2000,5.15,6.5,5.15,6.5,5.15,6.5
41,Oregon,OR,2001,5.15,6.5,5.15,6.5,5.15,6.5
41,Oregon,OR,2002,5.15,6.5,5.15,6.5,5.15,6.5
41,Oregon,OR,2003,5.15,6.900000095,5.15,6.900000095,5.15,6.900000095
41,Oregon,OR,2004,5.15,7.050000191,5.15,7.050000191,5.15,7.050000191
41,Oregon,OR,2005,5.15,7.25,5.15,7.25,5.15,7.25
41,Oregon,OR,2006,5.15,7.5,5.15,7.5,5.15,7.5
41,Oregon,OR,2007,5.15,7.800000191,5.458767123,7.800000191,5.85,7.800000191
41,Oregon,OR,2008,5.85,7.949999809,6.157923497,7.949999809,6.55,7.949999809
41,Oregon,OR,2009,6.55,8.399999619,6.858767123,8.399999619,7.25,8.399999619
41,Oregon,OR,2010,7.25,8.399999619,7.25,8.399999619,7.25,8.399999619
41,Oregon,OR,2011,7.25,8.5,7.25,8.5,7.25,8.5
41,Oregon,OR,2012,7.25,8.800000191,7.25,8.800000191,7.25,8.800000191
41,Oregon,OR,2013,7.25,8.949999809,7.25,8.949999809,7.25,8.949999809
41,Oregon,OR,2014,7.25,9.100000381,7.25,9.100000381,7.25,9.100000381
41,Oregon,OR,2015,7.25,9.25,7.25,9.25,7.25,9.25
41,Oregon,OR,2016,7.25,9.25,7.25,9.25,7.25,9.25
42,Pennsylvania,PA,1974,2,2,2,2,2,2
42,Pennsylvania,PA,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
42,Pennsylvania,PA,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
42,Pennsylvania,PA,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
42,Pennsylvania,PA,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
42,Pennsylvania,PA,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
42,Pennsylvania,PA,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
42,Pennsylvania,PA,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
42,Pennsylvania,PA,1989,3.35,3.349999905,3.35,3.670274019,3.35,3.700000048
42,Pennsylvania,PA,1990,3.35,3.700000048,3.689041096,3.775342464,3.8,3.799999952
42,Pennsylvania,PA,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
42,Pennsylvania,PA,1992,4.25,4.25,4.25,4.25,4.25,4.25
42,Pennsylvania,PA,1993,4.25,4.25,4.25,4.25,4.25,4.25
42,Pennsylvania,PA,1994,4.25,4.25,4.25,4.25,4.25,4.25
42,Pennsylvania,PA,1995,4.25,4.25,4.25,4.25,4.25,4.25
42,Pennsylvania,PA,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
42,Pennsylvania,PA,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
42,Pennsylvania,PA,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
42,Pennsylvania,PA,2007,5.15,6.25,5.458767123,6.703698635,5.85,7.150000095
42,Pennsylvania,PA,2008,5.85,7.150000095,6.157923497,7.150000095,6.55,7.150000095
42,Pennsylvania,PA,2009,6.55,7.150000095,6.858767123,7.19410944,7.25,7.25
42,Pennsylvania,PA,2010,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2011,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2012,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2013,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2014,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2015,7.25,7.25,7.25,7.25,7.25,7.25
